DT,Home,Away,Home_points,Away_points,season,country,league
2023-03-18 03:40:00,Los Angeles Lakers,Dallas Mavericks,110.0,111.0,2022-2023,usa,nba
2023-03-18 03:10:00,Portland Trail Blazers,Boston Celtics,112.0,126.0,2022-2023,usa,nba
2023-03-18 01:00:00,Chicago Bulls,Minnesota Timberwolves,139.0,131.0,2022-2023,usa,nba
2023-03-18 01:00:00,Houston Rockets,New Orleans Pelicans,114.0,112.0,2022-2023,usa,nba
2023-03-18 01:00:00,San Antonio Spurs,Memphis Grizzlies,120.0,126.0,2022-2023,usa,nba
2023-03-18 00:30:00,Atlanta Hawks,Golden State Warriors,127.0,119.0,2022-2023,usa,nba
2023-03-18 00:30:00,Cleveland Cavaliers,Washington Wizards,117.0,94.0,2022-2023,usa,nba
2023-03-18 00:00:00,Charlotte Hornets,Philadelphia 76ers,82.0,121.0,2022-2023,usa,nba
2023-03-17 03:00:00,Phoenix Suns,Orlando Magic,116.0,113.0,2022-2023,usa,nba
2023-03-17 01:00:00,Milwaukee Bucks,Indiana Pacers,123.0,139.0,2022-2023,usa,nba
2023-03-17 00:30:00,Brooklyn Nets,Sacramento Kings,96.0,101.0,2022-2023,usa,nba
2023-03-17 00:30:00,Toronto Raptors,Oklahoma City Thunder,128.0,111.0,2022-2023,usa,nba
2023-03-17 00:00:00,Detroit Pistons,Denver Nuggets,100.0,119.0,2022-2023,usa,nba
2023-03-16 03:00:00,Los Angeles Clippers,Golden State Warriors,134.0,126.0,2022-2023,usa,nba
2023-03-16 01:30:00,San Antonio Spurs,Dallas Mavericks,128.0,137.0,2022-2023,usa,nba
2023-03-16 01:00:00,Chicago Bulls,Sacramento Kings,114.0,117.0,2022-2023,usa,nba
2023-03-16 01:00:00,Houston Rockets,Los Angeles Lakers,114.0,110.0,2022-2023,usa,nba
2023-03-16 01:00:00,Minnesota Timberwolves,Boston Celtics,102.0,104.0,2022-2023,usa,nba
2023-03-16 00:30:00,Cleveland Cavaliers,Philadelphia 76ers,109.0,118.0,2022-2023,usa,nba
2023-03-16 00:30:00,Miami Heat,Memphis Grizzlies,138.0,119.0,2022-2023,usa,nba
2023-03-15 03:00:00,Phoenix Suns,Milwaukee Bucks,104.0,116.0,2022-2023,usa,nba
2023-03-15 03:00:00,Portland Trail Blazers,New York Knicks,107.0,123.0,2022-2023,usa,nba
2023-03-15 01:00:00,New Orleans Pelicans,Los Angeles Lakers,108.0,123.0,2022-2023,usa,nba
2023-03-15 01:00:00,Oklahoma City Thunder,Brooklyn Nets,121.0,107.0,2022-2023,usa,nba
2023-03-15 01:00:00,San Antonio Spurs,Orlando Magic,132.0,114.0,2022-2023,usa,nba
2023-03-15 00:30:00,Toronto Raptors,Denver Nuggets,125.0,110.0,2022-2023,usa,nba
2023-03-15 00:00:00,Charlotte Hornets,Cleveland Cavaliers,104.0,120.0,2022-2023,usa,nba
2023-03-15 00:00:00,Washington Wizards,Detroit Pistons,117.0,97.0,2022-2023,usa,nba
2023-03-14 03:00:00,Golden State Warriors,Phoenix Suns,123.0,112.0,2022-2023,usa,nba
2023-03-14 03:00:00,Sacramento Kings,Milwaukee Bucks,124.0,133.0,2022-2023,usa,nba
2023-03-14 01:00:00,Houston Rockets,Boston Celtics,111.0,109.0,2022-2023,usa,nba
2023-03-14 00:30:00,Atlanta Hawks,Minnesota Timberwolves,115.0,136.0,2022-2023,usa,nba
2023-03-14 00:30:00,Dallas Mavericks,Memphis Grizzlies,88.0,104.0,2022-2023,usa,nba
2023-03-14 00:30:00,Miami Heat,Utah Jazz,119.0,115.0,2022-2023,usa,nba
2023-03-14 00:00:00,Detroit Pistons,Indiana Pacers,117.0,97.0,2022-2023,usa,nba
2023-03-13 02:00:00,Los Angeles Lakers,New York Knicks,108.0,112.0,2022-2023,usa,nba
2023-03-13 00:00:00,New Orleans Pelicans,Portland Trail Blazers,127.0,110.0,2022-2023,usa,nba
2023-03-13 00:00:00,San Antonio Spurs,Oklahoma City Thunder,90.0,102.0,2022-2023,usa,nba
2023-03-12 23:00:00,Philadelphia 76ers,Washington Wizards,112.0,93.0,2022-2023,usa,nba
2023-03-12 22:00:00,Charlotte Hornets,Cleveland Cavaliers,108.0,114.0,2022-2023,usa,nba
2023-03-12 20:30:00,Denver Nuggets,Brooklyn Nets,120.0,122.0,2022-2023,usa,nba
2023-03-12 03:00:00,Phoenix Suns,Sacramento Kings,119.0,128.0,2022-2023,usa,nba
2023-03-12 02:30:00,Golden State Warriors,Milwaukee Bucks,125.0,116.0,2022-2023,usa,nba
2023-03-12 02:30:00,New Orleans Pelicans,Oklahoma City Thunder,96.0,110.0,2022-2023,usa,nba
2023-03-12 02:00:00,Houston Rockets,Chicago Bulls,111.0,119.0,2022-2023,usa,nba
2023-03-12 02:00:00,Memphis Grizzlies,Dallas Mavericks,112.0,108.0,2022-2023,usa,nba
2023-03-12 01:30:00,Atlanta Hawks,Boston Celtics,125.0,134.0,2022-2023,usa,nba
2023-03-12 01:00:00,Charlotte Hornets,Utah Jazz,111.0,119.0,2022-2023,usa,nba
2023-03-12 01:00:00,Detroit Pistons,Indiana Pacers,115.0,121.0,2022-2023,usa,nba
2023-03-12 01:00:00,Orlando Magic,Miami Heat,126.0,114.0,2022-2023,usa,nba
2023-03-11 22:00:00,Los Angeles Clippers,New York Knicks,106.0,95.0,2022-2023,usa,nba
2023-03-11 04:30:00,Los Angeles Lakers,Toronto Raptors,122.0,112.0,2022-2023,usa,nba
2023-03-11 02:00:00,Miami Heat,Cleveland Cavaliers,119.0,115.0,2022-2023,usa,nba
2023-03-11 02:00:00,Minnesota Timberwolves,Brooklyn Nets,123.0,124.0,2022-2023,usa,nba
2023-03-11 02:00:00,San Antonio Spurs,Denver Nuggets,128.0,120.0,2022-2023,usa,nba
2023-03-11 01:00:00,Philadelphia 76ers,Portland Trail Blazers,120.0,119.0,2022-2023,usa,nba
2023-03-11 01:00:00,Washington Wizards,Atlanta Hawks,107.0,114.0,2022-2023,usa,nba
2023-03-10 04:00:00,Sacramento Kings,New York Knicks,122.0,117.0,2022-2023,usa,nba
2023-03-10 02:00:00,Milwaukee Bucks,Brooklyn Nets,118.0,113.0,2022-2023,usa,nba
2023-03-10 01:30:00,Memphis Grizzlies,Golden State Warriors,131.0,110.0,2022-2023,usa,nba
2023-03-10 01:00:00,Detroit Pistons,Charlotte Hornets,103.0,113.0,2022-2023,usa,nba
2023-03-10 01:00:00,Indiana Pacers,Houston Rockets,134.0,125.0,2022-2023,usa,nba
2023-03-10 01:00:00,Orlando Magic,Utah Jazz,124.0,131.0,2022-2023,usa,nba
2023-03-09 04:00:00,Los Angeles Clippers,Toronto Raptors,108.0,100.0,2022-2023,usa,nba
2023-03-09 03:00:00,Denver Nuggets,Chicago Bulls,96.0,117.0,2022-2023,usa,nba
2023-03-09 03:00:00,Phoenix Suns,Oklahoma City Thunder,132.0,101.0,2022-2023,usa,nba
2023-03-09 01:30:00,Boston Celtics,Portland Trail Blazers,115.0,93.0,2022-2023,usa,nba
2023-03-09 01:30:00,Miami Heat,Cleveland Cavaliers,100.0,104.0,2022-2023,usa,nba
2023-03-09 01:30:00,New Orleans Pelicans,Dallas Mavericks,113.0,106.0,2022-2023,usa,nba
2023-03-09 01:00:00,Washington Wizards,Atlanta Hawks,120.0,122.0,2022-2023,usa,nba
2023-03-08 04:00:00,Los Angeles Lakers,Memphis Grizzlies,112.0,103.0,2022-2023,usa,nba
2023-03-08 02:30:00,Dallas Mavericks,Utah Jazz,120.0,116.0,2022-2023,usa,nba
2023-03-08 02:00:00,Houston Rockets,Brooklyn Nets,96.0,118.0,2022-2023,usa,nba
2023-03-08 02:00:00,Oklahoma City Thunder,Golden State Warriors,137.0,128.0,2022-2023,usa,nba
2023-03-08 01:30:00,Minnesota Timberwolves,Philadelphia 76ers,94.0,117.0,2022-2023,usa,nba
2023-03-08 01:30:00,New York Knicks,Charlotte Hornets,105.0,112.0,2022-2023,usa,nba
2023-03-08 01:00:00,Detroit Pistons,Washington Wizards,117.0,119.0,2022-2023,usa,nba
2023-03-08 01:00:00,Orlando Magic,Milwaukee Bucks,123.0,134.0,2022-2023,usa,nba
2023-03-07 04:00:00,Sacramento Kings,New Orleans Pelicans,123.0,108.0,2022-2023,usa,nba
2023-03-07 03:00:00,Denver Nuggets,Toronto Raptors,118.0,113.0,2022-2023,usa,nba
2023-03-07 01:30:00,Miami Heat,Atlanta Hawks,130.0,128.0,2022-2023,usa,nba
2023-03-07 01:00:00,Cleveland Cavaliers,Boston Celtics,118.0,114.0,2022-2023,usa,nba
2023-03-07 01:00:00,Detroit Pistons,Portland Trail Blazers,104.0,110.0,2022-2023,usa,nba
2023-03-07 01:00:00,Indiana Pacers,Philadelphia 76ers,143.0,147.0,2022-2023,usa,nba
2023-03-06 04:00:00,Los Angeles Clippers,Memphis Grizzlies,135.0,129.0,2022-2023,usa,nba
2023-03-06 01:30:00,Boston Celtics,New York Knicks,129.0,131.0,2022-2023,usa,nba
2023-03-06 01:30:00,Washington Wizards,Milwaukee Bucks,111.0,117.0,2022-2023,usa,nba
2023-03-06 01:00:00,Houston Rockets,San Antonio Spurs,142.0,110.0,2022-2023,usa,nba
2023-03-06 01:00:00,Oklahoma City Thunder,Utah Jazz,129.0,119.0,2022-2023,usa,nba
2023-03-06 00:00:00,Brooklyn Nets,Charlotte Hornets,102.0,86.0,2022-2023,usa,nba
2023-03-06 00:00:00,Orlando Magic,Portland Trail Blazers,119.0,122.0,2022-2023,usa,nba
2023-03-05 21:30:00,Chicago Bulls,Indiana Pacers,122.0,125.0,2022-2023,usa,nba
2023-03-05 21:30:00,Los Angeles Lakers,Golden State Warriors,113.0,105.0,2022-2023,usa,nba
2023-03-05 19:00:00,Dallas Mavericks,Phoenix Suns,126.0,130.0,2022-2023,usa,nba
2023-03-05 04:00:00,Sacramento Kings,Minnesota Timberwolves,134.0,138.0,2022-2023,usa,nba
2023-03-05 02:30:00,Milwaukee Bucks,Philadelphia 76ers,130.0,133.0,2022-2023,usa,nba
2023-03-05 02:00:00,Miami Heat,Atlanta Hawks,117.0,109.0,2022-2023,usa,nba
2023-03-05 02:00:00,San Antonio Spurs,Houston Rockets,110.0,122.0,2022-2023,usa,nba
2023-03-05 01:30:00,Cleveland Cavaliers,Detroit Pistons,114.0,90.0,2022-2023,usa,nba
2023-03-04 23:00:00,Washington Wizards,Toronto Raptors,109.0,116.0,2022-2023,usa,nba
2023-03-04 04:30:00,Los Angeles Lakers,Minnesota Timberwolves,102.0,110.0,2022-2023,usa,nba
2023-03-04 04:00:00,Denver Nuggets,Memphis Grizzlies,113.0,97.0,2022-2023,usa,nba
2023-03-04 04:00:00,Golden State Warriors,New Orleans Pelicans,108.0,99.0,2022-2023,usa,nba
2023-03-04 04:00:00,Sacramento Kings,Los Angeles Clippers,128.0,127.0,2022-2023,usa,nba
2023-03-04 02:00:00,Chicago Bulls,Phoenix Suns,104.0,125.0,2022-2023,usa,nba
2023-03-04 02:00:00,Miami Heat,New York Knicks,120.0,122.0,2022-2023,usa,nba
2023-03-04 02:00:00,Oklahoma City Thunder,Utah Jazz,130.0,103.0,2022-2023,usa,nba
2023-03-04 01:30:00,Atlanta Hawks,Portland Trail Blazers,129.0,111.0,2022-2023,usa,nba
2023-03-04 01:30:00,Boston Celtics,Brooklyn Nets,105.0,115.0,2022-2023,usa,nba
2023-03-04 01:00:00,Charlotte Hornets,Orlando Magic,106.0,117.0,2022-2023,usa,nba
2023-03-03 04:00:00,Golden State Warriors,Los Angeles Clippers,115.0,91.0,2022-2023,usa,nba
2023-03-03 02:30:00,San Antonio Spurs,Indiana Pacers,110.0,99.0,2022-2023,usa,nba
2023-03-03 01:30:00,Dallas Mavericks,Philadelphia 76ers,133.0,126.0,2022-2023,usa,nba
2023-03-03 01:00:00,Washington Wizards,Toronto Raptors,119.0,108.0,2022-2023,usa,nba
2023-03-02 04:00:00,Portland Trail Blazers,New Orleans Pelicans,110.0,121.0,2022-2023,usa,nba
2023-03-02 02:00:00,Houston Rockets,Memphis Grizzlies,99.0,113.0,2022-2023,usa,nba
2023-03-02 02:00:00,Milwaukee Bucks,Orlando Magic,139.0,117.0,2022-2023,usa,nba
2023-03-02 02:00:00,Oklahoma City Thunder,Los Angeles Lakers,117.0,123.0,2022-2023,usa,nba
2023-03-02 01:30:00,Boston Celtics,Cleveland Cavaliers,117.0,113.0,2022-2023,usa,nba
2023-03-02 01:30:00,Miami Heat,Philadelphia 76ers,96.0,119.0,2022-2023,usa,nba
2023-03-02 01:30:00,New York Knicks,Brooklyn Nets,142.0,118.0,2022-2023,usa,nba
2023-03-02 01:00:00,Charlotte Hornets,Phoenix Suns,91.0,105.0,2022-2023,usa,nba
2023-03-02 01:00:00,Detroit Pistons,Chicago Bulls,115.0,117.0,2022-2023,usa,nba
2023-03-01 04:00:00,Golden State Warriors,Portland Trail Blazers,123.0,105.0,2022-2023,usa,nba
2023-03-01 04:00:00,Los Angeles Clippers,Minnesota Timberwolves,101.0,108.0,2022-2023,usa,nba
2023-03-01 03:00:00,Utah Jazz,San Antonio Spurs,94.0,102.0,2022-2023,usa,nba
2023-03-01 02:30:00,Dallas Mavericks,Indiana Pacers,122.0,124.0,2022-2023,usa,nba
2023-03-01 02:00:00,Houston Rockets,Denver Nuggets,112.0,133.0,2022-2023,usa,nba
2023-03-01 02:00:00,Oklahoma City Thunder,Sacramento Kings,117.0,123.0,2022-2023,usa,nba
2023-03-01 01:30:00,Atlanta Hawks,Washington Wizards,116.0,119.0,2022-2023,usa,nba
2023-03-01 01:30:00,Brooklyn Nets,Milwaukee Bucks,104.0,118.0,2022-2023,usa,nba
2023-03-01 01:30:00,Memphis Grizzlies,Los Angeles Lakers,121.0,109.0,2022-2023,usa,nba
2023-03-01 01:30:00,Toronto Raptors,Chicago Bulls,104.0,98.0,2022-2023,usa,nba
2023-02-28 02:00:00,New Orleans Pelicans,Orlando Magic,93.0,101.0,2022-2023,usa,nba
2023-02-28 01:30:00,New York Knicks,Boston Celtics,109.0,94.0,2022-2023,usa,nba
2023-02-28 01:00:00,Charlotte Hornets,Detroit Pistons,117.0,106.0,2022-2023,usa,nba
2023-02-28 01:00:00,Philadelphia 76ers,Miami Heat,99.0,101.0,2022-2023,usa,nba
2023-02-27 04:00:00,Denver Nuggets,Los Angeles Clippers,134.0,124.0,2022-2023,usa,nba
2023-02-27 03:00:00,Portland Trail Blazers,Houston Rockets,131.0,114.0,2022-2023,usa,nba
2023-02-27 01:30:00,Golden State Warriors,Minnesota Timberwolves,109.0,104.0,2022-2023,usa,nba
2023-02-27 01:00:00,Oklahoma City Thunder,Sacramento Kings,115.0,124.0,2022-2023,usa,nba
2023-02-27 00:00:00,Cleveland Cavaliers,Toronto Raptors,118.0,93.0,2022-2023,usa,nba
2023-02-26 21:30:00,Chicago Bulls,Washington Wizards,102.0,82.0,2022-2023,usa,nba
2023-02-26 21:30:00,Dallas Mavericks,Los Angeles Lakers,108.0,111.0,2022-2023,usa,nba
2023-02-26 21:00:00,Atlanta Hawks,Brooklyn Nets,129.0,127.0,2022-2023,usa,nba
2023-02-26 19:00:00,Milwaukee Bucks,Phoenix Suns,104.0,101.0,2022-2023,usa,nba
2023-02-26 03:00:00,Utah Jazz,San Antonio Spurs,118.0,102.0,2022-2023,usa,nba
2023-02-26 02:30:00,Philadelphia 76ers,Boston Celtics,107.0,110.0,2022-2023,usa,nba
2023-02-26 02:00:00,Memphis Grizzlies,Denver Nuggets,112.0,94.0,2022-2023,usa,nba
2023-02-26 01:30:00,New York Knicks,New Orleans Pelicans,128.0,106.0,2022-2023,usa,nba
2023-02-26 01:00:00,Charlotte Hornets,Miami Heat,108.0,103.0,2022-2023,usa,nba
2023-02-26 01:00:00,Orlando Magic,Indiana Pacers,108.0,121.0,2022-2023,usa,nba
2023-02-25 18:00:00,Detroit Pistons,Toronto Raptors,91.0,95.0,2022-2023,usa,nba
2023-02-25 04:30:00,Los Angeles Clippers,Sacramento Kings,175.0,176.0,2022-2023,usa,nba
2023-02-25 04:00:00,Golden State Warriors,Houston Rockets,116.0,101.0,2022-2023,usa,nba
2023-02-25 04:00:00,Phoenix Suns,Oklahoma City Thunder,124.0,115.0,2022-2023,usa,nba
2023-02-25 02:00:00,Chicago Bulls,Brooklyn Nets,131.0,87.0,2022-2023,usa,nba
2023-02-25 02:00:00,Minnesota Timberwolves,Charlotte Hornets,113.0,121.0,2022-2023,usa,nba
2023-02-25 01:30:00,Atlanta Hawks,Cleveland Cavaliers,136.0,119.0,2022-2023,usa,nba
2023-02-25 01:30:00,Milwaukee Bucks,Miami Heat,128.0,99.0,2022-2023,usa,nba
2023-02-25 01:00:00,Washington Wizards,New York Knicks,109.0,115.0,2022-2023,usa,nba
2023-02-24 04:00:00,Los Angeles Lakers,Golden State Warriors,124.0,111.0,2022-2023,usa,nba
2023-02-24 04:00:00,Sacramento Kings,Portland Trail Blazers,133.0,116.0,2022-2023,usa,nba
2023-02-24 03:00:00,Utah Jazz,Oklahoma City Thunder,120.0,119.0,2022-2023,usa,nba
2023-02-24 02:30:00,Dallas Mavericks,San Antonio Spurs,142.0,116.0,2022-2023,usa,nba
2023-02-24 01:30:00,Philadelphia 76ers,Memphis Grizzlies,110.0,105.0,2022-2023,usa,nba
2023-02-24 01:30:00,Toronto Raptors,New Orleans Pelicans,115.0,110.0,2022-2023,usa,nba
2023-02-24 01:00:00,Cleveland Cavaliers,Denver Nuggets,109.0,115.0,2022-2023,usa,nba
2023-02-24 01:00:00,Indiana Pacers,Boston Celtics,138.0,142.0,2022-2023,usa,nba
2023-02-24 01:00:00,Orlando Magic,Detroit Pistons,108.0,106.0,2022-2023,usa,nba
2023-02-20 02:30:00,Team LeBron,Team Giannis,175.0,184.0,2022-2023,usa,nba
2023-02-17 04:00:00,Phoenix Suns,Los Angeles Clippers,107.0,116.0,2022-2023,usa,nba
2023-02-17 02:00:00,Minnesota Timberwolves,Washington Wizards,106.0,114.0,2022-2023,usa,nba
2023-02-17 01:30:00,Chicago Bulls,Milwaukee Bucks,100.0,112.0,2022-2023,usa,nba
2023-02-16 04:00:00,Los Angeles Lakers,New Orleans Pelicans,120.0,102.0,2022-2023,usa,nba
2023-02-16 03:00:00,Denver Nuggets,Dallas Mavericks,118.0,109.0,2022-2023,usa,nba
2023-02-16 02:00:00,Memphis Grizzlies,Utah Jazz,117.0,111.0,2022-2023,usa,nba
2023-02-16 02:00:00,Oklahoma City Thunder,Houston Rockets,133.0,96.0,2022-2023,usa,nba
2023-02-16 01:30:00,Atlanta Hawks,New York Knicks,101.0,122.0,2022-2023,usa,nba
2023-02-16 01:30:00,Boston Celtics,Detroit Pistons,127.0,109.0,2022-2023,usa,nba
2023-02-16 01:30:00,Brooklyn Nets,Miami Heat,116.0,105.0,2022-2023,usa,nba
2023-02-16 01:30:00,Philadelphia 76ers,Cleveland Cavaliers,118.0,112.0,2022-2023,usa,nba
2023-02-16 01:00:00,Charlotte Hornets,San Antonio Spurs,120.0,110.0,2022-2023,usa,nba
2023-02-16 01:00:00,Indiana Pacers,Chicago Bulls,117.0,113.0,2022-2023,usa,nba
2023-02-15 04:00:00,Los Angeles Clippers,Golden State Warriors,134.0,124.0,2022-2023,usa,nba
2023-02-15 04:00:00,Portland Trail Blazers,Washington Wizards,101.0,126.0,2022-2023,usa,nba
2023-02-15 03:00:00,Phoenix Suns,Sacramento Kings,120.0,109.0,2022-2023,usa,nba
2023-02-15 01:30:00,Milwaukee Bucks,Boston Celtics,131.0,125.0,2022-2023,usa,nba
2023-02-15 01:30:00,Toronto Raptors,Orlando Magic,123.0,113.0,2022-2023,usa,nba
2023-02-14 04:00:00,Golden State Warriors,Washington Wizards,135.0,126.0,2022-2023,usa,nba
2023-02-14 04:00:00,Portland Trail Blazers,Los Angeles Lakers,127.0,115.0,2022-2023,usa,nba
2023-02-14 02:30:00,Dallas Mavericks,Minnesota Timberwolves,121.0,124.0,2022-2023,usa,nba
2023-02-14 02:00:00,Chicago Bulls,Orlando Magic,91.0,100.0,2022-2023,usa,nba
2023-02-14 02:00:00,Oklahoma City Thunder,New Orleans Pelicans,100.0,103.0,2022-2023,usa,nba
2023-02-14 01:30:00,Miami Heat,Denver Nuggets,108.0,112.0,2022-2023,usa,nba
2023-02-14 01:30:00,New York Knicks,Brooklyn Nets,124.0,106.0,2022-2023,usa,nba
2023-02-14 01:00:00,Charlotte Hornets,Atlanta Hawks,144.0,138.0,2022-2023,usa,nba
2023-02-14 01:00:00,Cleveland Cavaliers,San Antonio Spurs,117.0,109.0,2022-2023,usa,nba
2023-02-14 01:00:00,Indiana Pacers,Utah Jazz,117.0,123.0,2022-2023,usa,nba
2023-02-14 01:00:00,Philadelphia 76ers,Houston Rockets,123.0,104.0,2022-2023,usa,nba
2023-02-12 21:00:00,Toronto Raptors,Detroit Pistons,119.0,118.0,2022-2023,usa,nba
2023-02-12 20:00:00,Boston Celtics,Memphis Grizzlies,119.0,109.0,2022-2023,usa,nba
2023-02-12 04:00:00,Sacramento Kings,Dallas Mavericks,133.0,128.0,2022-2023,usa,nba
2023-02-12 02:30:00,Golden State Warriors,Los Angeles Lakers,103.0,109.0,2022-2023,usa,nba
2023-02-12 02:00:00,Cleveland Cavaliers,Chicago Bulls,97.0,89.0,2022-2023,usa,nba
2023-02-12 01:30:00,Atlanta Hawks,San Antonio Spurs,125.0,106.0,2022-2023,usa,nba
2023-02-12 01:30:00,New York Knicks,Utah Jazz,126.0,120.0,2022-2023,usa,nba
2023-02-12 01:00:00,Charlotte Hornets,Denver Nuggets,105.0,119.0,2022-2023,usa,nba
2023-02-12 01:00:00,Orlando Magic,Miami Heat,103.0,107.0,2022-2023,usa,nba
2023-02-12 01:00:00,Washington Wizards,Indiana Pacers,127.0,113.0,2022-2023,usa,nba
2023-02-12 00:00:00,Brooklyn Nets,Philadelphia 76ers,98.0,101.0,2022-2023,usa,nba
2023-02-11 04:30:00,Los Angeles Clippers,Milwaukee Bucks,106.0,119.0,2022-2023,usa,nba
2023-02-11 04:00:00,New Orleans Pelicans,Cleveland Cavaliers,107.0,118.0,2022-2023,usa,nba
2023-02-11 04:00:00,Portland Trail Blazers,Oklahoma City Thunder,129.0,138.0,2022-2023,usa,nba
2023-02-11 04:00:00,Sacramento Kings,Dallas Mavericks,114.0,122.0,2022-2023,usa,nba
2023-02-11 02:00:00,Memphis Grizzlies,Minnesota Timberwolves,128.0,107.0,2022-2023,usa,nba
2023-02-11 02:00:00,Miami Heat,Houston Rockets,97.0,95.0,2022-2023,usa,nba
2023-02-11 01:30:00,Boston Celtics,Charlotte Hornets,127.0,116.0,2022-2023,usa,nba
2023-02-11 01:30:00,Toronto Raptors,Utah Jazz,116.0,122.0,2022-2023,usa,nba
2023-02-11 01:00:00,Detroit Pistons,San Antonio Spurs,138.0,131.0,2022-2023,usa,nba
2023-02-11 01:00:00,Indiana Pacers,Phoenix Suns,104.0,117.0,2022-2023,usa,nba
2023-02-11 01:00:00,Philadelphia 76ers,New York Knicks,119.0,108.0,2022-2023,usa,nba
2023-02-10 04:00:00,Los Angeles Lakers,Milwaukee Bucks,106.0,115.0,2022-2023,usa,nba
2023-02-10 01:30:00,Atlanta Hawks,Phoenix Suns,116.0,107.0,2022-2023,usa,nba
2023-02-10 01:30:00,Brooklyn Nets,Chicago Bulls,116.0,105.0,2022-2023,usa,nba
2023-02-10 01:00:00,Orlando Magic,Denver Nuggets,115.0,104.0,2022-2023,usa,nba
2023-02-09 04:00:00,Los Angeles Clippers,Dallas Mavericks,104.0,110.0,2022-2023,usa,nba
2023-02-09 04:00:00,Portland Trail Blazers,Golden State Warriors,125.0,122.0,2022-2023,usa,nba
2023-02-09 03:00:00,Utah Jazz,Minnesota Timberwolves,118.0,143.0,2022-2023,usa,nba
2023-02-09 02:00:00,Houston Rockets,Sacramento Kings,128.0,130.0,2022-2023,usa,nba
2023-02-09 01:30:00,Boston Celtics,Philadelphia 76ers,106.0,99.0,2022-2023,usa,nba
2023-02-09 01:30:00,Miami Heat,Indiana Pacers,116.0,111.0,2022-2023,usa,nba
2023-02-09 01:30:00,Toronto Raptors,San Antonio Spurs,112.0,98.0,2022-2023,usa,nba
2023-02-09 01:00:00,Cleveland Cavaliers,Detroit Pistons,113.0,85.0,2022-2023,usa,nba
2023-02-09 01:00:00,Washington Wizards,Charlotte Hornets,118.0,104.0,2022-2023,usa,nba
2023-02-08 04:00:00,Los Angeles Lakers,Oklahoma City Thunder,130.0,133.0,2022-2023,usa,nba
2023-02-08 03:00:00,Denver Nuggets,Minnesota Timberwolves,146.0,112.0,2022-2023,usa,nba
2023-02-08 02:00:00,Memphis Grizzlies,Chicago Bulls,104.0,89.0,2022-2023,usa,nba
2023-02-08 01:30:00,Brooklyn Nets,Phoenix Suns,112.0,116.0,2022-2023,usa,nba
2023-02-08 01:30:00,New Orleans Pelicans,Atlanta Hawks,116.0,107.0,2022-2023,usa,nba
2023-02-08 01:00:00,Orlando Magic,New York Knicks,98.0,102.0,2022-2023,usa,nba
2023-02-07 04:00:00,Golden State Warriors,Oklahoma City Thunder,141.0,114.0,2022-2023,usa,nba
2023-02-07 04:00:00,Portland Trail Blazers,Milwaukee Bucks,108.0,127.0,2022-2023,usa,nba
2023-02-07 03:00:00,Utah Jazz,Dallas Mavericks,111.0,124.0,2022-2023,usa,nba
2023-02-07 02:00:00,Chicago Bulls,San Antonio Spurs,128.0,104.0,2022-2023,usa,nba
2023-02-07 02:00:00,Houston Rockets,Sacramento Kings,120.0,140.0,2022-2023,usa,nba
2023-02-07 01:30:00,Brooklyn Nets,Los Angeles Clippers,116.0,124.0,2022-2023,usa,nba
2023-02-07 01:00:00,Detroit Pistons,Boston Celtics,99.0,111.0,2022-2023,usa,nba
2023-02-07 01:00:00,Washington Wizards,Cleveland Cavaliers,91.0,114.0,2022-2023,usa,nba
2023-02-06 01:00:00,Minnesota Timberwolves,Denver Nuggets,128.0,98.0,2022-2023,usa,nba
2023-02-06 01:00:00,New Orleans Pelicans,Sacramento Kings,136.0,104.0,2022-2023,usa,nba
2023-02-06 00:15:00,New York Knicks,Philadelphia 76ers,108.0,97.0,2022-2023,usa,nba
2023-02-06 00:00:00,Memphis Grizzlies,Toronto Raptors,103.0,106.0,2022-2023,usa,nba
2023-02-05 23:00:00,Indiana Pacers,Cleveland Cavaliers,103.0,122.0,2022-2023,usa,nba
2023-02-05 19:00:00,Charlotte Hornets,Orlando Magic,113.0,119.0,2022-2023,usa,nba
2023-02-05 03:00:00,Denver Nuggets,Atlanta Hawks,128.0,108.0,2022-2023,usa,nba
2023-02-05 02:30:00,Golden State Warriors,Dallas Mavericks,119.0,113.0,2022-2023,usa,nba
2023-02-05 02:00:00,Chicago Bulls,Portland Trail Blazers,129.0,121.0,2022-2023,usa,nba
2023-02-05 02:00:00,Milwaukee Bucks,Miami Heat,123.0,115.0,2022-2023,usa,nba
2023-02-05 02:00:00,Oklahoma City Thunder,Houston Rockets,153.0,121.0,2022-2023,usa,nba
2023-02-05 01:00:00,Detroit Pistons,Phoenix Suns,100.0,116.0,2022-2023,usa,nba
2023-02-05 01:00:00,New York Knicks,Los Angeles Clippers,128.0,134.0,2022-2023,usa,nba
2023-02-05 00:00:00,Brooklyn Nets,Washington Wizards,125.0,123.0,2022-2023,usa,nba
2023-02-05 00:00:00,New Orleans Pelicans,Los Angeles Lakers,131.0,126.0,2022-2023,usa,nba
2023-02-04 03:00:00,Utah Jazz,Atlanta Hawks,108.0,115.0,2022-2023,usa,nba
2023-02-04 02:00:00,Houston Rockets,Toronto Raptors,111.0,117.0,2022-2023,usa,nba
2023-02-04 02:00:00,Minnesota Timberwolves,Orlando Magic,120.0,127.0,2022-2023,usa,nba
